beer_id,beer_name,name,use,time,amount,amount_is_weight,notes
057-brrl-prjct-imp-brwn-b2,[u'057 - BRRL PRJCT IMP BRWN (b2)'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
jt-ipa-1,[u'JT IPA'],[],[],[],[],[],[]
despot-2nd-term-presidential-ipa,[u'Despot 2nd term: Presidential IPA'],[],[],[],[],[],[]
fp-frosty-porter-2013,[u'(FP) Frosty Porter 2013'],[],[],[],[],[],[]
random-trippel-recipe-1,[u'random trippel recipe'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
papa-bears-porridge-oatmeal-stout-american-brewmaster-extract-kit,"[u""Papa Bear's Porridge Oatmeal Stout (American Brewmaster Extract Kit)""]",[],[],[],[],[],[]
smokin-improv-3bf927,[u'Smokin Improv'],[],[],[],[],[],[]
schwarzwalder-dampfbier-f85da0,[u'Schwarzwalder Dampfbier'],[],[],[],[],[],[]
randomly-random,[u'Randomly random'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
son-of-man,[u'Son of Man'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
2-feayor,[u'2- Feayor'],[],[],[],[],[],[]
stone-ruination-clone-iipa,[u'stone ruination clone IIPA'],[],[],[],[],[],[]
bitter-brown-1,[u'Bitter Brown'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
2014-kolsch,[u'2014 Kolsch'],[],[],[],[],[],[]
ipa-nima,[u'IPA Nima '],[u'Gypsum (Calcium Sulfate)'],[u'Mash'],[u'0.0'],[u'6.0'],[u'false'],[u'Reduces PH of water.']
cheeky-ale,[u'Cheeky Ale'],[],[],[],[],[],[]
sour-ale-2012-01-12-version,[u'Sour Ale (2012-01-12 version)'],[],[],[],[],[],[]
eksporta-stouts,[u'Eksporta stouts'],[u'Vanilla Beans'],[u'Boil'],[u'5.0'],[u'2.0'],[u'false'],[]
hob-ira,[u'HOB IRA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
dead-guy-ale-clone-9,[u'Dead Guy Ale Clone'],[],[],[],[],[],[]
apple-ginger-ale,[u'Apple Ginger Ale'],[u'Apple Juice'],[u'Bottle'],[u'0.0'],[u'1.0'],[u'false'],[]
pie-crust,[u'Pie Crust'],[u'Blueberries (Frozen)'],[u'Secondary'],[u'5.0'],[u'24.0'],[u'false'],[]
pumkang,[u'Pumkang'],[u'Allspice Powder'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],[]
farke-homestead-aipa,[u'Farke Homestead AIPA'],[],[],[],[],[],[]
fh-steinbarts-jubelale-clone,"[u""F.H. Steinbart's Jubelale Clone""]",[u'Irish Moss'],[u'Boil'],[u'30.0'],[u'1.0'],[u'false'],[]
brux-saison,[u'Brux Saison'],[u'French Oak Spiral (Medium Plus Toast)'],[u'Secondary'],[u'14.0'],[u'1.0'],[u'false'],[]
simcoe-ipa-62,[u'Simcoe IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
orange-honey-wheat-1,[u'Orange Honey Wheat'],[u'Sweet Orange Peel'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
sweetie-pie,[u'Sweetie Pie'],[u'Whirlfloc Tablet'],[u'Boil'],[u'45.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
munich-ipa-4,[u'Munich IPA'],[],[],[],[],[],[]
ruby-clone-2,[u'Ruby Clone'],[u'Raspberry (Whole)'],[u'Boil'],[u'5.0'],[u'3.3'],[u'false'],[]
another-ginger-ale,[u'Another Ginger Ale'],[u'Ginger Root (Fresh)'],[u'Boil'],[u'30.0'],[u'4.0'],[u'false'],[]
yorkshire-mild,[u'Yorkshire Mild'],[u'Cinnamon (Ground)'],[u'Mash'],[u'60.0'],[u'0.25'],[u'false'],[]
smash-cascade-vienna,[u'SMaSH - Cascade / Vienna'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
four-horsemen-pestilence-seasonal-c317f1,[u'Four Horsemen: Pestilence (Seasonal)'],[],[],[],[],[],[]
doppelbock-1-2-oaked,[u'Doppelbock 1/2 Oaked'],[],[],[],[],[],[]
german-rabbit,[u'German Rabbit'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.705479238991608'],[u'false'],[]
blt,[u'BLT'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
white-house-honey-ale-63,[u'White House Honey Ale'],[],[],[],[],[],[]
bedtime-wheat,[u'Bedtime Wheat'],"[u'Honey, Orange Blossum']",[u'Boil'],[u'30.0'],[u'1.0'],[u'false'],[]
summer-pipa,[u'Summer PIPA'],[u'Pineapple'],[u'Secondary'],[u'3.0'],[u'3.0'],[u'false'],[]
dantes-rebellion,"[u""Dante's Rebellion""]",[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
somewhat-sahti,[u'Somewhat Sahti'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
glacier-cream-ale,[u'Glacier Cream Ale'],[],[],[],[],[],[]
landbier,[u'Landbier'],[],[],[],[],[],[]
monk-fuel-turbo-2011-06-15-versio,[u'Monk Fuel - Turbo (2011-06-15 version)'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.176369809747902'],[u'false'],[]
chp-christmas-sink,[u'CHP Christmas Sink'],[u'Bitter Orange Peel'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],[]
session-weizen,[u'Session Weizen'],[u'Ground Coriander'],[u'Boil'],[u'1.0'],[u'0.5'],[u'false'],[]
nb-speckled-heifer-2,[u'NB Speckled Heifer'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
phatter-tire,[u'phatter tire'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'3.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
betsie-river-ale,[u'Betsie River Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
68citraipa,[u'68CitraIPA'],[],[],[],[],[],[]
extract-american-ale-fresh-hops,[u'Extract American Ale - Fresh Hops'],[],[],[],[],[],[]
winter-spice-3,[u'Winter Spice'],[u'Cardamom (Ground)'],[u'Boil'],[u'1.0'],[u'0.75'],[u'false'],[]
first-5gal-all-grain-saison,[u'First 5gal All Grain Saison'],[u'Coriander Seed'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],[]
bramber-043aad,[u'bramber'],[],[],[],[],[],[]
secular-trappist-2012-03-24-versi,[u'Secular Trappist (2012-03-24 version)'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'90.0'],[u'1.0'],[u'false'],[u'Reduces PH of water.']
stonehenge-ipa,[u'Stonehenge IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
reindeer-stout,[u'Reindeer Stout'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
quadrupel-by-pils,[u'Quadrupel By Pils'],[],[],[],[],[],[]
ryepuh,[u'RyePuh!'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
orange-wit-3,[u'Orange Wit'],[u'Coriander Seed'],[u'Boil'],[u'1.0'],[u'1.0'],[u'false'],[]
amazonian-spice,[u'Amazonian Spice'],[u'Chicory'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
quaboag-plantation-biere-de-garde,[u'Quaboag Plantation Biere de Garde'],[],[],[],[],[],[]
wallace-all-grain,[u'WALLACE!!! (All Grain)'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
munsons-munich-amber-ale,"[u""Munson's Munich Amber Ale""]",[],[],[],[],[],[]
nogne-porter,[u'Nogne Porter'],[],[],[],[],[],[]
centennial-9,[u'Centennial'],[u'Whirlfloc Tablet'],[u'Mash'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
hardanger,[u'Hardanger'],[],[],[],[],[],[]
lord-nelson-1,[u'Lord Nelson'],[],[],[],[],[],[]
great-lakes-christmas-1,[u'great lakes christmas'],[u'Cardamom (Ground)'],[u'Boil'],[u'5.0'],[u'2.0'],[u'false'],[]
untitled-saison-162691,[u'Untitled Saison 162691'],[u'Bitter Orange Peel'],[u'Boil'],[u'1.0'],[u'0.1'],[u'false'],[]
bb-simple-pale-ale-rev-2,"[u'BB - Simple Pale Ale, rev 2.']",[],[],[],[],[],[]
otter-brown-ale,[u'Otter Brown Ale'],[],[],[],[],[],[]
sparks-mcgee-ale,[u'Sparks McGee Ale'],[u'American Oak Cubes (Medium Toast)'],[u'Secondary'],[u'1.0'],[u'4.0'],[u'false'],[]
zach-braff-black-graff,[u'Zach Braff Black Graff'],[],[],[],[],[],[]
end-of-the-rainbow-ira,[u'end of the rainbow IRA'],[],[],[],[],[],[]
title-19,[u'TITLE-19'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
frostfangs-vanilla-ale-2014,[u'Frostfangs Vanilla Ale 2014'],[u'Vanilla Beans'],[u'Secondary'],[u'14.0'],[u'4.0'],[u'false'],[]
all-cascade-pale-ale-3-1-gallon-experiements,"[u'All Cascade Pale Ale #3, 1 gallon experiements']",[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
dark-helmet-2,[u'Dark Helmet'],[],[],[],[],[],[]
sprung-ahead-smoked-i-ii,[u'Sprung Ahead Smoked I/II'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
wheaties-web,[u'Wheaties (Web)'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
austin-homebrews-mirror-pond-clone,[u'Austin Homebrews Mirror Pond Clone'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.25'],[u'false'],[]
fall-mead,[u'Fall Mead'],[u'Orange'],[u'Primary'],[u'8.0'],[u'1.0'],[u'false'],[u'Cut into slices']
light-and-hoppy,[u'Light and Hoppy'],[],[],[],[],[],[]
citra-barleywine-1,[u'Citra Barleywine'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
oud-bruin-de-seguin,[u'Oud Bruin de Seguin'],[],[],[],[],[],[]
spano-brown-ale,[u'Spano Brown Ale'],[],[],[],[],[],[]
working-mans-porter,"[u""Working Man's Porter""]",[],[],[],[],[],[]
c2-take-3,[u'C2 (take 3)'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
team-hooch-beer,[u'Team Hooch Beer'],[],[],[],[],[],[]
uncommon-rye-ipl,[u'Uncommon Rye IPL'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
goldings-ticket-esb,[u'Goldings Ticket ESB'],[],[],[],[],[],[]
holiday-ipa-3,[u'Holiday IPA'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'20.0'],[u'2.0'],[u'false'],[u'Reduces PH of water.']
experimental-pumpkin-ale,[u'Experimental pumpkin ale'],[u'Cinnamon (Ground)'],[u'Boil'],[u'60.0'],[u'1.0'],[u'false'],[]
honey-for-the-devil,[u'Honey for the Devil'],[],[],[],[],[],[]
stout-porter-1,[u'Stout Porter'],[u'Burton Water Salts'],[u'Mash'],[u'60.0'],[u'0.5'],[u'false'],[]
northwest-ipa-v1,[u'Northwest IPA (V1)'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
sunshine-2,[u'sunshine'],[],[],[],[],[],[]
dema-goddess-ale-1,[u'Dema Goddess Ale'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'2.0'],[u'false'],[]
just-peachy-honey,[u'Just Peachy Honey'],[u'Nectarines (Fresh)'],[u'Primary'],[u'7.0'],[u'1.0'],[u'false'],[]
untitled-christmas-winter-specialty-spiced-beer,[u'Untitled Christmas/Winter Specialty Spiced Beer'],[u'Sweet Orange Peel'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
belgian-green-tea-session-ipa,[u'Belgian Green Tea Session IPA'],[u'Green Tea'],[u'Secondary'],[u'7.0'],[u'1.0'],[u'false'],[]
belgian-the-red,[u'Belgian The Red'],[],[],[],[],[],[]
ator-1,[u'Ator'],[u'Salt (NaCl)'],[u'Boil'],[u'60.0'],[u'1.0'],[u'false'],[]
peruvian-amber-ale,[u'Peruvian Amber Ale'],[],[],[],[],[],[]
honey-ale-10,[u'Honey Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
buster-brown,[u'Buster Brown'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'60.0'],[u'1.0'],[u'false'],[u'Reduces PH of water.']
best-bitter-2-5-gal,[u'Best Bitter #2 5 Gal'],[u'Fermax Yeast Nutrient'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],[]
untitled-american-ipa-156300,[u'Untitled American IPA 156300'],[],[],[],[],[],[]
terry-porter-2,[u'Terry Porter'],[],[],[],[],[],[]
northern-english-brown-6,[u'Northern English Brown'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
belgian-imperial-blond,[u'Belgian Imperial Blond'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
marzamber,[u'Marzamber'],[],[],[],[],[],[]
smoked-n-oaked-heavy,"[u""smoked n' oaked HEAVY ""]",[u'French Oak Cubes (Medium-Heavy Toast)'],[u'Secondary'],[u'12.0'],[u'4.0'],[u'false'],[]
pinto-ipa,[u'Pinto IPA'],[],[],[],[],[],[]
jai-ali-ipa-clone,[u'Jai-Ali IPA clone'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
untitled-northern-german-altbier-166569,[u'Untitled Northern German Altbier 166569'],[],[],[],[],[],[]
weissbier-1f60d4,[u'Weissbier'],[],[],[],[],[],[]
mohawk-hill,[u'Mohawk Hill'],[u'Gypsum (Calcium Sulfate)'],[u'Mash'],[u'1.0'],[u'1.0'],[u'false'],[u'Reduces PH of water.']
kama-citra-ipa-04d32d,[u'Kama Citra IPA'],[u'Servomyces Yeast Nutrient'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
raging-tango-v-20,[u'Raging Tango v 2.0'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
holiday-lager-2015-762dbf,[u'Holiday Lager 2015'],[u'Lactose'],[u'Boil'],[u'20.0'],[u'1.5'],[u'false'],[]
suburban-pale,[u'Suburban Pale'],[],[],[],[],[],[]
zombie-stout-1,[u'Zombie Stout'],[],[],[],[],[],[]
minute-man,[u'Minute Man'],[],[],[],[],[],[]
new-year-2015-brew,[u'New Year 2015 Brew'],[],[],[],[],[],[]
gluten-rice-amarillo-yeast-test-46ltr,[u'gluten rice amarillo yeast test 46ltr'],[],[],[],[],[],[]
jean-claude-von-hop,[u'Jean Claude Von Hop'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
magic-hat-95-clone-2012-05-11-ver,[u'Magic Hat #9.5 Clone (2012-05-11 version)'],[u'Apricot Extract'],[u'Secondary'],[u'0.0'],[u'6.0'],[u'false'],[u'Apricot flavor extract.  Mix into beer just before bottling.  Adds apricot flavor to light ales and wheat beers.  Use low hop rate to allow sweet flavor through.']
schmuck-ball-head,[u'schmuck ball head'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
mutil-grain-pub-ale,[u'Mutil Grain Pub Ale'],[],[],[],[],[],[]
american-best-bitter,[u'American Best Bitter'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
ska-modus-hoperandi,[u'Ska Modus Hoperandi'],[],[],[],[],[],[]
columbus-citra-pale,[u'Columbus Citra Pale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
sweet-stout-24,[u'Sweet Stout'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
downtown-ipa-2,[u'Downtown IPA #2'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
bust-a-nut-fluffer-nutter-porter,[u'Bust a Nut (Fluffer Nutter Porter)'],[u'Lactose'],[u'Boil'],[u'30.0'],[u'16.0'],[u'false'],[]
french-farmhouse-saison,[u'French Farmhouse Saison'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
dead-ringer-ipa-5,[u'Dead Ringer IPA'],[],[],[],[],[],[]
cthulhu-1,[u'Cthulhu'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
belgian-ipa-22,[u'Belgian IPA'],[],[],[],[],[],[]
basic-esb-1,[u'basic ESB'],[],[],[],[],[],[]
oatmeal-raisin-stout-1,[u'Oatmeal Raisin Stout'],[u'Raisins'],[u'Primary'],[u'0.0'],[u'1.0'],[u'false'],[]
midwest-pumpkin-ale-partial-mash,[u'Midwest - Pumpkin Ale (Partial Mash)'],[u'Nutmeg (Ground)'],[u'Boil'],[u'2.0'],[u'0.5'],[u'false'],[]
munich-northern-brewer-smash-1,[u'Munich/Northern Brewer SMASH'],[],[],[],[],[],[]
oatmeal-coffee-stout-26,[u'Oatmeal Coffee Stout '],[],[],[],[],[],[]
red-rockery,[u'Red Rockery'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
maridocs-maibock-f6d1e7,[u'Maridocs Maibock'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
lighter-pale-ale-1,[u'lighter pale ale'],[],[],[],[],[],[]
independence-pale-ale-2,[u'Independence Pale Ale'],[],[],[],[],[],[]
saison-version-10,[u'Saison Version 1.0'],[u'Orange Peel'],[u'Boil'],[u'3.0'],[u'2.0'],[u'false'],[]
real-heights-bitter,[u'Real Heights Bitter'],[],[],[],[],[],[]
brown-ale-ii-5,[u'Brown Ale II'],[],[],[],[],[],[]
red-eye-red-ale,[u'Red Eye Red Ale'],[],[],[],[],[],[]
blueberry-2010,[u'Blueberry 2010'],[u'Blueberries (Frozen)'],[u'Boil'],[u'1.0'],[u'6.0'],[u'false'],[]
dragonfly-adak-amber-ale,[u'Dragonfly Adak Amber Ale'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
mild-2014111,[u'Mild 2014.1.11'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
pumpkin-hefeweizen-d60572,[u'Pumpkin Hefeweizen'],[u'Pumpkin Puree'],[u'Secondary'],[u'2.0'],[u'29.0'],[u'false'],[]
citrus-stream-ipa-c61a31,[u'Citrus Stream IPA'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'5.0'],[u'2.0'],[u'false'],[u'Reduces PH of water.']
cascading-darkness-ii,[u'Cascading Darkness (II)'],[],[],[],[],[],[]
xx,[u'XX'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
brewtopia-ipa,[u'Brewtopia IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
seeing-red,[u'Seeing red'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
happy-birthday-to-me-72f4cc,[u'Happy Birthday to ME'],[u'Bourbon Soaked French Oak Chips'],[u'Secondary'],[u'14.0'],[u'5.0'],[u'false'],[]
gamsbart-oatmeal-stout-2015,[u'Gamsbart oatmeal stout 2015'],[],[],[],[],[],[]
ris-41,[u'ris'],[],[],[],[],[],[]
peepee,[u'PEEPEE'],[],[],[],[],[],[]
hop-swap-citra,[u'Hop Swap- Citra'],[],[],[],[],[],[]
chimay-red-clone-6,[u'chimay red clone'],[],[],[],[],[],[]
rye-oktoberfest-b7e28c,[u'Rye Oktoberfest'],[u'Calcium Carbonate'],[u'Mash'],[u'60.0'],[u'3.0'],[u'false'],[]
saison-moveable-yeast,[u'Saison Moveable Yeast'],[],[],[],[],[],[]
wheater-20,[u'Wheater 2.0'],[],[],[],[],[],[]
dupont-clone-2,[u'Dupont Clone'],[],[],[],[],[],[]
beauty-and-the-yeast,[u'Beauty and the Yeast'],[],[],[],[],[],[]
mahogany-ale,[u'Mahogany Ale'],[],[],[],[],[],[]
oo-la-la-saison,[u'oo la la Saison'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
ol-e,"[u""ol' E""]",[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
untitled-specialty-beer-185,[u'Untitled Specialty Beer'],[],[],[],[],[],[]
agca-lite,[u'AGCA lite'],[],[],[],[],[],[]
dark-saison-14,[u'Dark Saison'],[],[],[],[],[],[]
malyon-2013,[u'Malyon 2013'],[u'Ginger Root (Fresh)'],[u'Boil'],[u'20.0'],[u'1.5'],[u'false'],[]
pompous-prick-peanut-porter-5cb0ed,[u'Pompous Prick Peanut Porter'],[u'Vanilla Beans'],[u'Secondary'],[u'1.0'],[u'4.0'],[u'false'],[]
the-dark-horseman-ii,[u'The Dark Horseman II'],[],[],[],[],[],[]
oaked-porter,[u'Oaked Porter'],[u'American Oak Cubes (Medium Toast)'],[u'Secondary'],[u'0.0'],[u'2.5'],[u'false'],[]
first-belgian-6,[u'First Belgian'],[],[],[],[],[],[]
fresh-squeezed-v2,[u'Fresh Squeezed V2'],[],[],[],[],[],[]
back-on-the-horse,[u'Back on the Horse'],[],[],[],[],[],[]
covington-shotgun,[u'Covington Shotgun'],[],[],[],[],[],[]
munich-smash-5,[u'Munich SMASH'],[],[],[],[],[],[]
islay-scotch-ale,[u'Islay Scotch Ale'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
elvis-has-just-left-the-building,[u'Elvis Has Just Left The Building'],[u'PB2 Powdered Peanut Butter'],[u'Primary'],[u'2.0'],[u'2.0'],[u'false'],[]
lucky-7-american-sour,[u'Lucky 7 American Sour'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
evil-santa-1,[u'Evil Santa'],[],[],[],[],[],[]
belgisch-donker-fiks,[u'Belgisch Donker Fiks'],[],[],[],[],[],[]
amber-ale-190,[u'Amber Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'2.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
